datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Coal,32919,0.300,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Gas,34808,0.320,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Hydro,3153,0.030,True
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Multiple Fuels,528,0.000,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Nuclear,33850,0.310,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Oil,2630,0.020,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Other,0,0.000,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Other Renewables,600,0.000,True
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Solar,3,0.000,True
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Storage,0,0.000,False
12/26/2022 10:00:00 AM,12/26/2022 5:00:00 AM,Wind,1468,0.010,True
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Coal,32830,0.310,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Gas,34465,0.320,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Hydro,1769,0.020,True
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Multiple Fuels,529,0.000,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Nuclear,33719,0.310,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Oil,1998,0.020,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Other,0,0.000,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Other Renewables,598,0.000,True
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Solar,3,0.000,True
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Storage,0,0.000,False
12/26/2022 9:00:00 AM,12/26/2022 4:00:00 AM,Wind,1424,0.010,True
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Coal,33017,0.310,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Gas,33699,0.320,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Hydro,1791,0.020,True
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Multiple Fuels,531,0.010,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Nuclear,33563,0.320,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Oil,1436,0.010,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Other,0,0.000,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Other Renewables,608,0.000,True
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Solar,3,0.000,True
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Storage,0,0.000,False
12/26/2022 8:00:00 AM,12/26/2022 3:00:00 AM,Wind,1510,0.010,True
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Coal,33190,0.310,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Gas,33117,0.310,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Hydro,1785,0.020,True
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Multiple Fuels,533,0.010,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Nuclear,33503,0.320,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Oil,1341,0.010,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Other,0,0.000,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Other Renewables,607,0.000,True
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Solar,3,0.000,True
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Storage,0,0.000,False
12/26/2022 7:00:00 AM,12/26/2022 2:00:00 AM,Wind,1803,0.020,True
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Coal,33453,0.310,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Gas,33365,0.310,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Hydro,1825,0.020,True
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Multiple Fuels,530,0.000,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Nuclear,33355,0.310,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Oil,1356,0.010,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Other,0,0.000,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Other Renewables,611,0.000,True
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Solar,3,0.000,True
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Storage,0,0.000,False
12/26/2022 6:00:00 AM,12/26/2022 1:00:00 AM,Wind,2478,0.020,True
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Coal,33244,0.310,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Gas,32371,0.300,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Hydro,1742,0.020,True
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Multiple Fuels,806,0.010,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Nuclear,33328,0.310,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Oil,1640,0.020,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Other,0,0.000,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Other Renewables,613,0.000,True
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Solar,3,0.000,True
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Storage,0,0.000,False
12/26/2022 5:00:00 AM,12/26/2022 12:00:00 AM,Wind,3209,0.030,True
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Coal,33022,0.300,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Gas,31352,0.290,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Hydro,1739,0.020,True
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Multiple Fuels,885,0.010,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Nuclear,33317,0.310,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Oil,4215,0.040,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Other,0,0.000,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Other Renewables,606,0.000,True
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Solar,3,0.000,True
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Storage,0,0.000,False
12/26/2022 4:00:00 AM,12/25/2022 11:00:00 PM,Wind,3526,0.030,True
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Coal,33072,0.300,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Gas,32392,0.290,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Hydro,1966,0.020,True
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Multiple Fuels,1783,0.020,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Nuclear,33293,0.300,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Oil,4405,0.040,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Other,0,0.000,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Other Renewables,616,0.000,True
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Solar,3,0.000,True
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Storage,0,0.000,False
12/26/2022 3:00:00 AM,12/25/2022 10:00:00 PM,Wind,3789,0.030,True
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Coal,33035,0.290,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Gas,33301,0.290,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Hydro,3088,0.030,True
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Multiple Fuels,2289,0.020,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Nuclear,33248,0.290,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Oil,4332,0.040,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Other,0,0.000,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Other Renewables,608,0.000,True
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Solar,3,0.000,True
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Storage,0,0.000,False
12/26/2022 2:00:00 AM,12/25/2022 9:00:00 PM,Wind,3978,0.030,True
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Coal,32780,0.290,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Gas,33295,0.290,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Hydro,4748,0.040,True
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Multiple Fuels,2265,0.020,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Nuclear,33135,0.290,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Oil,4007,0.030,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Other,0,0.000,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Other Renewables,610,0.000,True
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Solar,3,0.000,True
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Storage,0,0.000,False
12/26/2022 1:00:00 AM,12/25/2022 8:00:00 PM,Wind,3927,0.030,True
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Coal,32530,0.280,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Gas,33021,0.290,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Hydro,4960,0.040,True
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Multiple Fuels,2291,0.020,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Nuclear,33084,0.290,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Oil,3655,0.030,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Other,0,0.000,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Other Renewables,600,0.000,True
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Solar,3,0.000,True
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Storage,0,0.000,False
12/26/2022 12:00:00 AM,12/25/2022 7:00:00 PM,Wind,4240,0.040,True
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Coal,32460,0.280,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Gas,32583,0.280,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Hydro,5082,0.040,True
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Multiple Fuels,2274,0.020,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Nuclear,33011,0.290,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Oil,3676,0.030,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Other,0,0.000,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Other Renewables,606,0.000,True
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Solar,3,0.000,True
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Storage,0,0.000,False
12/25/2022 11:00:00 PM,12/25/2022 6:00:00 PM,Wind,4643,0.040,True
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Coal,32069,0.290,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Gas,33173,0.300,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Hydro,3147,0.030,True
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Multiple Fuels,2391,0.020,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Nuclear,32899,0.290,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Oil,3282,0.030,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Other,0,0.000,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Other Renewables,603,0.000,True
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Solar,3,0.000,True
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Storage,0,0.000,False
12/25/2022 10:00:00 PM,12/25/2022 5:00:00 PM,Wind,4675,0.040,True
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Coal,30767,0.280,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Gas,31559,0.290,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Hydro,2291,0.020,True
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Multiple Fuels,1750,0.020,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Nuclear,32898,0.300,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Oil,2707,0.030,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Other,47,0.000,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Other Renewables,614,0.000,True
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Solar,388,0.000,True
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Storage,0,0.000,False
12/25/2022 9:00:00 PM,12/25/2022 4:00:00 PM,Wind,4984,0.050,True
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Coal,29119,0.270,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Gas,30711,0.290,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Hydro,1591,0.010,True
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Multiple Fuels,1754,0.020,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Nuclear,32894,0.310,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Oil,2407,0.020,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Other,163,0.000,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Other Renewables,606,0.000,True
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Solar,1832,0.020,True
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Storage,0,0.000,False
12/25/2022 8:00:00 PM,12/25/2022 3:00:00 PM,Wind,5509,0.050,True
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Coal,28725,0.270,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Gas,29727,0.280,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Hydro,1383,0.010,True
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Multiple Fuels,1505,0.010,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Nuclear,32914,0.310,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Oil,2672,0.030,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Other,248,0.000,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Other Renewables,616,0.000,True
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Solar,2399,0.020,True
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Storage,0,0.000,False
12/25/2022 7:00:00 PM,12/25/2022 2:00:00 PM,Wind,5826,0.050,True
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Coal,29727,0.280,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Gas,30506,0.280,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Hydro,1604,0.010,True
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Multiple Fuels,1759,0.020,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Nuclear,32913,0.300,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Oil,2666,0.020,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Other,231,0.000,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Other Renewables,606,0.000,True
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Solar,2386,0.020,True
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Storage,0,0.000,False
12/25/2022 6:00:00 PM,12/25/2022 1:00:00 PM,Wind,5537,0.050,True
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Coal,30345,0.280,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Gas,31898,0.290,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Hydro,1763,0.020,True
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Multiple Fuels,1793,0.020,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Nuclear,32911,0.300,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Oil,2830,0.030,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Other,215,0.000,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Other Renewables,612,0.000,True
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Solar,2390,0.020,True
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Storage,0,0.000,False
12/25/2022 5:00:00 PM,12/25/2022 12:00:00 PM,Wind,5394,0.050,True
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Coal,31300,0.280,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Gas,32616,0.290,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Hydro,1805,0.020,True
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Multiple Fuels,1777,0.020,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Nuclear,32914,0.290,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Oil,2723,0.020,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Other,220,0.000,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Other Renewables,612,0.000,True
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Solar,2365,0.020,True
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Storage,0,0.000,False
12/25/2022 4:00:00 PM,12/25/2022 11:00:00 AM,Wind,5945,0.050,True
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Coal,32425,0.280,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Gas,33850,0.290,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Hydro,1784,0.020,True
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Multiple Fuels,1439,0.010,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Nuclear,32919,0.290,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Oil,2833,0.020,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Other,237,0.000,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Other Renewables,619,0.000,True
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Solar,2328,0.020,True
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Storage,0,0.000,False
12/25/2022 3:00:00 PM,12/25/2022 10:00:00 AM,Wind,6472,0.060,True
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Coal,31995,0.270,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Gas,36364,0.310,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Hydro,1857,0.020,True
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Multiple Fuels,1735,0.010,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Nuclear,32916,0.280,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Oil,4096,0.030,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Other,235,0.000,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Other Renewables,613,0.000,True
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Solar,1983,0.020,True
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Storage,0,0.000,False
12/25/2022 2:00:00 PM,12/25/2022 9:00:00 AM,Wind,6324,0.050,True
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Coal,32091,0.270,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Gas,38251,0.320,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Hydro,2299,0.020,True
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Multiple Fuels,1814,0.020,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Nuclear,32903,0.270,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Oil,6017,0.050,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Other,93,0.000,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Other Renewables,620,0.000,True
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Solar,776,0.010,True
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Storage,0,0.000,False
12/25/2022 1:00:00 PM,12/25/2022 8:00:00 AM,Wind,5546,0.050,True
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Coal,32126,0.270,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Gas,39386,0.330,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Hydro,2224,0.020,True
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Multiple Fuels,1522,0.010,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Nuclear,32899,0.270,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Oil,5718,0.050,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Other,0,0.000,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Other Renewables,616,0.000,True
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Solar,15,0.000,True
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Storage,0,0.000,False
12/25/2022 12:00:00 PM,12/25/2022 7:00:00 AM,Wind,6341,0.050,True
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Coal,31843,0.270,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Gas,37119,0.320,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Hydro,1810,0.020,True
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Multiple Fuels,1498,0.010,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Nuclear,32893,0.280,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Oil,4789,0.040,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Other,0,0.000,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Other Renewables,615,0.000,True
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Solar,15,0.000,True
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Storage,0,0.000,False
12/25/2022 11:00:00 AM,12/25/2022 6:00:00 AM,Wind,6566,0.060,True
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Coal,31536,0.270,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Gas,36334,0.320,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Hydro,1824,0.020,True
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Multiple Fuels,1495,0.010,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Nuclear,32918,0.290,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Oil,4759,0.040,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Other,0,0.000,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Other Renewables,602,0.000,True
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Solar,15,0.000,True
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Storage,0,0.000,False
12/25/2022 10:00:00 AM,12/25/2022 5:00:00 AM,Wind,5730,0.050,True
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Coal,31942,0.280,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Gas,35805,0.310,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Hydro,1839,0.020,True
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Multiple Fuels,1421,0.010,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Nuclear,32919,0.290,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Oil,4374,0.040,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Other,0,0.000,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Other Renewables,601,0.000,True
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Solar,15,0.000,True
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Storage,0,0.000,False
12/25/2022 9:00:00 AM,12/25/2022 4:00:00 AM,Wind,6039,0.050,True
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Coal,31932,0.280,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Gas,35705,0.310,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Hydro,1830,0.020,True
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Multiple Fuels,1403,0.010,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Nuclear,32897,0.290,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Oil,4007,0.040,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Other,0,0.000,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Other Renewables,585,0.000,True
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Solar,15,0.000,True
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Storage,0,0.000,False
12/25/2022 8:00:00 AM,12/25/2022 3:00:00 AM,Wind,6080,0.050,True
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Coal,32198,0.280,False
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Gas,35865,0.310,False
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Hydro,1765,0.020,True
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Multiple Fuels,1414,0.010,False
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Nuclear,32910,0.280,False
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Oil,4188,0.040,False
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Other,0,0.000,False
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Other Renewables,603,0.000,True
12/25/2022 7:00:00 AM,12/25/2022 2:00:00 AM,Solar,15,0.000,True
