datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Nuclear,33009,0.400,False
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Oil,81,0.000,False
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Other,117,0.000,False
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Other Renewables,715,0.010,True
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Solar,15,0.000,True
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Storage,0,0.000,False
11/28/2022 3:00:00 AM,11/27/2022 10:00:00 PM,Wind,3263,0.040,True
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Coal,17105,0.200,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Gas,28861,0.340,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Hydro,1566,0.020,True
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Multiple Fuels,3,0.000,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Nuclear,33008,0.390,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Oil,82,0.000,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Other,114,0.000,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Other Renewables,706,0.010,True
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Solar,15,0.000,True
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Storage,0,0.000,False
11/28/2022 2:00:00 AM,11/27/2022 9:00:00 PM,Wind,3994,0.050,True
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Coal,17549,0.200,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Gas,29926,0.340,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Hydro,1880,0.020,True
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Multiple Fuels,3,0.000,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Nuclear,32974,0.380,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Oil,80,0.000,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Other,117,0.000,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Other Renewables,690,0.010,True
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Solar,15,0.000,True
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Storage,0,0.000,False
11/28/2022 1:00:00 AM,11/27/2022 8:00:00 PM,Wind,4694,0.050,True
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Coal,17218,0.190,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Gas,30855,0.350,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Hydro,2348,0.030,True
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Multiple Fuels,3,0.000,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Nuclear,32970,0.370,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Oil,80,0.000,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Other,117,0.000,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Other Renewables,692,0.010,True
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Solar,15,0.000,True
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Storage,0,0.000,False
11/28/2022 12:00:00 AM,11/27/2022 7:00:00 PM,Wind,5081,0.060,True
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Coal,17006,0.190,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Gas,30886,0.340,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Hydro,3051,0.030,True
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Nuclear,32971,0.360,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Oil,80,0.000,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Other,118,0.000,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Other Renewables,711,0.010,True
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Solar,15,0.000,True
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Storage,0,0.000,False
11/27/2022 11:00:00 PM,11/27/2022 6:00:00 PM,Wind,6222,0.070,True
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Coal,15947,0.180,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Gas,30055,0.330,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Hydro,3539,0.040,True
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Nuclear,32977,0.360,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Oil,81,0.000,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Other,117,0.000,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Other Renewables,689,0.010,True
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Solar,15,0.000,True
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Storage,0,0.000,False
11/27/2022 10:00:00 PM,11/27/2022 5:00:00 PM,Wind,7287,0.080,True
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Coal,14764,0.170,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Gas,28351,0.330,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Hydro,1463,0.020,True
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Nuclear,32993,0.380,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Oil,82,0.000,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Other,121,0.000,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Other Renewables,689,0.010,True
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Solar,123,0.000,True
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Storage,0,0.000,False
11/27/2022 9:00:00 PM,11/27/2022 4:00:00 PM,Wind,7746,0.090,True
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Coal,14714,0.180,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Gas,26398,0.310,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Hydro,786,0.010,True
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Nuclear,32984,0.390,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Oil,77,0.000,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Other,131,0.000,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Other Renewables,694,0.010,True
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Solar,328,0.000,True
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Storage,0,0.000,False
11/27/2022 8:00:00 PM,11/27/2022 3:00:00 PM,Wind,7791,0.090,True
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Coal,14541,0.170,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Gas,27445,0.320,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Hydro,761,0.010,True
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Nuclear,32978,0.390,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Oil,83,0.000,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Other,145,0.000,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Other Renewables,698,0.010,True
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Solar,265,0.000,True
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Storage,0,0.000,False
11/27/2022 7:00:00 PM,11/27/2022 2:00:00 PM,Wind,8153,0.100,True
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Coal,14651,0.170,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Gas,27145,0.320,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Hydro,730,0.010,True
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Nuclear,33019,0.390,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Oil,86,0.000,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Other,131,0.000,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Other Renewables,705,0.010,True
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Solar,254,0.000,True
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Storage,0,0.000,False
11/27/2022 6:00:00 PM,11/27/2022 1:00:00 PM,Wind,8125,0.100,True
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Coal,14916,0.180,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Gas,27634,0.330,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Hydro,734,0.010,True
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Nuclear,33042,0.390,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Oil,88,0.000,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Other,120,0.000,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Other Renewables,703,0.010,True
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Solar,414,0.000,True
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Storage,0,0.000,False
11/27/2022 5:00:00 PM,11/27/2022 12:00:00 PM,Wind,7090,0.080,True
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Coal,14707,0.170,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Gas,27825,0.330,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Hydro,770,0.010,True
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Nuclear,33034,0.390,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Oil,90,0.000,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Other,100,0.000,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Other Renewables,705,0.010,True
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Solar,378,0.000,True
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Storage,0,0.000,False
11/27/2022 4:00:00 PM,11/27/2022 11:00:00 AM,Wind,6587,0.080,True
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Coal,14749,0.180,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Gas,27778,0.330,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Hydro,785,0.010,True
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Nuclear,33050,0.400,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Oil,226,0.000,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Other,116,0.000,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Other Renewables,708,0.010,True
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Solar,210,0.000,True
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Storage,0,0.000,False
11/27/2022 3:00:00 PM,11/27/2022 10:00:00 AM,Wind,5928,0.070,True
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Coal,15248,0.180,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Gas,27866,0.330,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Hydro,973,0.010,True
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Nuclear,33034,0.390,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Oil,90,0.000,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Other,100,0.000,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Other Renewables,718,0.010,True
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Solar,206,0.000,True
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Storage,0,0.000,False
11/27/2022 2:00:00 PM,11/27/2022 9:00:00 AM,Wind,5794,0.070,True
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Coal,13413,0.170,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Gas,25875,0.320,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Hydro,1427,0.020,True
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Nuclear,33056,0.410,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Oil,90,0.000,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Other,95,0.000,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Other Renewables,704,0.010,True
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Solar,82,0.000,True
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Storage,0,0.000,False
11/27/2022 1:00:00 PM,11/27/2022 8:00:00 AM,Wind,6114,0.080,True
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Coal,12756,0.160,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Gas,23224,0.300,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Hydro,1814,0.020,True
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Nuclear,33045,0.430,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Oil,91,0.000,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Other,91,0.000,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Other Renewables,720,0.010,True
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Solar,17,0.000,True
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Storage,0,0.000,False
11/27/2022 12:00:00 PM,11/27/2022 7:00:00 AM,Wind,5971,0.080,True
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Coal,12712,0.170,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Gas,21818,0.290,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Hydro,1606,0.020,True
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Nuclear,33020,0.440,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Oil,93,0.000,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Other,90,0.000,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Other Renewables,712,0.010,True
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Solar,15,0.000,True
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Storage,0,0.000,False
11/27/2022 11:00:00 AM,11/27/2022 6:00:00 AM,Wind,5584,0.070,True
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Coal,12634,0.170,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Gas,22370,0.300,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Hydro,536,0.010,True
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Nuclear,33002,0.450,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Oil,92,0.000,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Other,91,0.000,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Other Renewables,699,0.010,True
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Solar,15,0.000,True
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Storage,0,0.000,False
11/27/2022 10:00:00 AM,11/27/2022 5:00:00 AM,Wind,4597,0.060,True
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Coal,12604,0.170,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Gas,23692,0.320,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Hydro,588,0.010,True
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Nuclear,32983,0.450,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Oil,91,0.000,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Other,92,0.000,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Other Renewables,702,0.010,True
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Solar,15,0.000,True
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Storage,0,0.000,False
11/27/2022 9:00:00 AM,11/27/2022 4:00:00 AM,Wind,3259,0.040,True
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Coal,12874,0.170,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Gas,24178,0.330,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Hydro,513,0.010,True
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Nuclear,32976,0.440,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Oil,82,0.000,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Other,90,0.000,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Other Renewables,715,0.010,True
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Solar,15,0.000,True
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Storage,0,0.000,False
11/27/2022 8:00:00 AM,11/27/2022 3:00:00 AM,Wind,2690,0.040,True
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Coal,12909,0.170,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Gas,24436,0.330,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Hydro,523,0.010,True
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Nuclear,32943,0.440,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Oil,87,0.000,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Other,90,0.000,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Other Renewables,718,0.010,True
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Solar,15,0.000,True
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Storage,0,0.000,False
11/27/2022 7:00:00 AM,11/27/2022 2:00:00 AM,Wind,2509,0.030,True
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Coal,13249,0.180,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Gas,23761,0.320,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Hydro,546,0.010,True
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Nuclear,32832,0.440,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Oil,89,0.000,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Other,93,0.000,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Other Renewables,722,0.010,True
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Solar,15,0.000,True
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Storage,0,0.000,False
11/27/2022 6:00:00 AM,11/27/2022 1:00:00 AM,Wind,3210,0.040,True
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Coal,14115,0.190,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Gas,24521,0.320,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Hydro,581,0.010,True
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Multiple Fuels,3,0.000,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Nuclear,32763,0.430,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Oil,89,0.000,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Other,90,0.000,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Other Renewables,724,0.010,True
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Solar,15,0.000,True
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Storage,0,0.000,False
11/27/2022 5:00:00 AM,11/27/2022 12:00:00 AM,Wind,3374,0.040,True
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Coal,15186,0.190,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Gas,24639,0.320,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Hydro,663,0.010,True
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Nuclear,32730,0.420,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Oil,89,0.000,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Other,92,0.000,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Other Renewables,703,0.010,True
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Solar,15,0.000,True
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Storage,0,0.000,False
11/27/2022 4:00:00 AM,11/26/2022 11:00:00 PM,Wind,3976,0.050,True
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Coal,16062,0.200,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Gas,27044,0.330,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Hydro,693,0.010,True
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Nuclear,32901,0.400,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Oil,89,0.000,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Other,91,0.000,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Other Renewables,704,0.010,True
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Solar,15,0.000,True
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Storage,0,0.000,False
11/27/2022 3:00:00 AM,11/26/2022 10:00:00 PM,Wind,3855,0.050,True
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Coal,15902,0.190,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Gas,27994,0.340,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Hydro,1421,0.020,True
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Nuclear,33049,0.400,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Oil,88,0.000,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Other,92,0.000,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Other Renewables,705,0.010,True
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Solar,15,0.000,True
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Storage,0,0.000,False
11/27/2022 2:00:00 AM,11/26/2022 9:00:00 PM,Wind,3927,0.050,True
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Coal,16726,0.200,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Gas,29176,0.340,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Hydro,1453,0.020,True
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Nuclear,33049,0.390,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Oil,87,0.000,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Other,94,0.000,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Other Renewables,696,0.010,True
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Solar,15,0.000,True
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Storage,0,0.000,False
11/27/2022 1:00:00 AM,11/26/2022 8:00:00 PM,Wind,4040,0.050,True
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Coal,16507,0.190,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Gas,29651,0.340,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Hydro,2352,0.030,True
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Multiple Fuels,3,0.000,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Nuclear,33034,0.380,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Oil,86,0.000,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Other,94,0.000,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Other Renewables,691,0.010,True
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Solar,15,0.000,True
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Storage,0,0.000,False
11/27/2022 12:00:00 AM,11/26/2022 7:00:00 PM,Wind,3852,0.040,True
11/26/2022 11:00:00 PM,11/26/2022 6:00:00 PM,Coal,16636,0.190,False
11/26/2022 11:00:00 PM,11/26/2022 6:00:00 PM,Gas,30439,0.350,False
11/26/2022 11:00:00 PM,11/26/2022 6:00:00 PM,Hydro,2227,0.030,True
