datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
3/11/2023 8:00:00 AM,3/11/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,12127.950,False
3/11/2023 9:00:00 AM,3/11/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12293.531,False
3/11/2023 10:00:00 AM,3/11/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,12710.561,False
3/11/2023 11:00:00 AM,3/11/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,13212.873,False
3/11/2023 12:00:00 PM,3/11/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,13503.094,False
3/11/2023 1:00:00 PM,3/11/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,13388.072,False
3/11/2023 2:00:00 PM,3/11/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,13225.259,False
3/11/2023 3:00:00 PM,3/11/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12869.178,False
3/11/2023 4:00:00 PM,3/11/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12556.677,False
3/11/2023 5:00:00 PM,3/11/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12148.100,False
3/11/2023 6:00:00 PM,3/11/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11813.817,False
3/11/2023 7:00:00 PM,3/11/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11664.279,False
3/11/2023 8:00:00 PM,3/11/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11753.018,False
3/11/2023 9:00:00 PM,3/11/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,12214.534,False
3/11/2023 10:00:00 PM,3/11/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12907.578,False
3/11/2023 11:00:00 PM,3/11/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,13525.402,False
3/12/2023 12:00:00 AM,3/11/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,13741.319,False
3/12/2023 1:00:00 AM,3/11/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,13662.460,False
3/12/2023 2:00:00 AM,3/11/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,13512.021,False
3/12/2023 3:00:00 AM,3/11/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13247.465,False
3/12/2023 4:00:00 AM,3/11/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,12899.594,False
3/12/2023 5:00:00 AM,3/12/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,12724.099,False
3/12/2023 6:00:00 AM,3/12/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,12673.840,False
3/12/2023 7:00:00 AM,3/12/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,12728.437,False
3/12/2023 8:00:00 AM,3/12/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12904.905,False
3/12/2023 9:00:00 AM,3/12/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,13206.974,False
3/12/2023 10:00:00 AM,3/12/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,13607.495,False
3/12/2023 11:00:00 AM,3/12/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,13932.995,False
3/12/2023 12:00:00 PM,3/12/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,14179.178,False
3/12/2023 1:00:00 PM,3/12/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,14215.221,False
3/12/2023 2:00:00 PM,3/12/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14050.164,False
3/12/2023 3:00:00 PM,3/12/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,13916.181,False
3/12/2023 4:00:00 PM,3/12/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,13796.712,False
3/12/2023 5:00:00 PM,3/12/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,13851.067,False
3/12/2023 6:00:00 PM,3/12/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,13852.781,False
3/12/2023 7:00:00 PM,3/12/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,13884.763,False
3/12/2023 8:00:00 PM,3/12/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,14009.924,False
3/12/2023 9:00:00 PM,3/12/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,14095.782,False
3/12/2023 10:00:00 PM,3/12/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14509.089,False
3/12/2023 11:00:00 PM,3/12/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14980.683,False
3/13/2023 12:00:00 AM,3/12/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14889.987,False
3/13/2023 1:00:00 AM,3/12/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14365.752,False
3/13/2023 2:00:00 AM,3/12/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13752.639,False
3/13/2023 3:00:00 AM,3/12/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13130.026,False
3/13/2023 4:00:00 AM,3/13/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,12691.962,False
3/13/2023 5:00:00 AM,3/13/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,12439.349,False
3/13/2023 6:00:00 AM,3/13/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,12328.213,False
3/13/2023 7:00:00 AM,3/13/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,12357.096,False
3/13/2023 8:00:00 AM,3/13/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12644.523,False
3/13/2023 9:00:00 AM,3/13/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,13258.442,False
3/13/2023 10:00:00 AM,3/13/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,14171.677,False
3/13/2023 11:00:00 AM,3/13/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,14801.659,False
3/13/2023 12:00:00 PM,3/13/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,14892.648,False
3/13/2023 1:00:00 PM,3/13/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,14742.621,False
3/13/2023 2:00:00 PM,3/13/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14493.918,False
3/13/2023 3:00:00 PM,3/13/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,14172.753,False
3/13/2023 4:00:00 PM,3/13/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,13731.288,False
3/13/2023 5:00:00 PM,3/13/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,13443.678,False
3/13/2023 6:00:00 PM,3/13/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,13339.967,False
3/13/2023 7:00:00 PM,3/13/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,13280.697,False
3/13/2023 8:00:00 PM,3/13/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13253.279,False
3/13/2023 9:00:00 PM,3/13/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13509.519,False
3/13/2023 10:00:00 PM,3/13/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,13756.989,False
3/13/2023 11:00:00 PM,3/13/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14126.564,False
3/14/2023 12:00:00 AM,3/13/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14148.051,False
3/14/2023 1:00:00 AM,3/13/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,13886.386,False
3/14/2023 2:00:00 AM,3/13/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13403.822,False
3/14/2023 3:00:00 AM,3/13/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,12945.199,False
3/14/2023 4:00:00 AM,3/14/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,12777.225,False
3/14/2023 5:00:00 AM,3/14/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,12745.694,False
3/14/2023 6:00:00 AM,3/14/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,12910.745,False
3/14/2023 7:00:00 AM,3/14/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,13125.620,False
3/14/2023 8:00:00 AM,3/14/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,13629.109,False
3/14/2023 9:00:00 AM,3/14/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,14556.569,False
3/14/2023 10:00:00 AM,3/14/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,15709.631,False
3/14/2023 11:00:00 AM,3/14/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,16360.977,False
3/14/2023 12:00:00 PM,3/14/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,15926.643,False
3/14/2023 1:00:00 PM,3/14/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,14920.670,False
3/14/2023 2:00:00 PM,3/14/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14413.999,False
3/14/2023 3:00:00 PM,3/14/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,14077.323,False
3/14/2023 4:00:00 PM,3/14/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,13672.564,False
3/14/2023 5:00:00 PM,3/14/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,13342.246,False
3/14/2023 6:00:00 PM,3/14/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,13134.197,False
3/14/2023 7:00:00 PM,3/14/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12939.538,False
3/14/2023 8:00:00 PM,3/14/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,13136.398,False
3/14/2023 9:00:00 PM,3/14/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,13629.011,False
3/14/2023 10:00:00 PM,3/14/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,14453.054,False
3/14/2023 11:00:00 PM,3/14/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,15423.454,False
3/15/2023 12:00:00 AM,3/14/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,15772.058,False
3/15/2023 1:00:00 AM,3/14/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,15462.187,False
3/15/2023 2:00:00 AM,3/14/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,14991.469,False
3/15/2023 3:00:00 AM,3/14/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,14609.379,False
3/15/2023 4:00:00 AM,3/15/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,14390.030,False
3/15/2023 5:00:00 AM,3/15/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,14330.348,False
3/15/2023 6:00:00 AM,3/15/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,14370.808,False
3/15/2023 7:00:00 AM,3/15/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,14452.574,False
3/15/2023 8:00:00 AM,3/15/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,14936.440,False
3/15/2023 9:00:00 AM,3/15/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,15709.040,False
3/15/2023 10:00:00 AM,3/15/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,16766.904,False
3/15/2023 11:00:00 AM,3/15/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,17286.883,False
3/15/2023 12:00:00 PM,3/15/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,16720.824,False
3/15/2023 1:00:00 PM,3/15/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,15587.250,False
3/15/2023 2:00:00 PM,3/15/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14790.236,False
3/15/2023 3:00:00 PM,3/15/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,14088.415,False
3/15/2023 4:00:00 PM,3/15/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,13577.768,False
3/15/2023 5:00:00 PM,3/15/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,13197.861,False
3/15/2023 6:00:00 PM,3/15/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12708.381,False
3/15/2023 7:00:00 PM,3/15/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,12447.441,False
3/15/2023 8:00:00 PM,3/15/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,12313.505,False
3/15/2023 9:00:00 PM,3/15/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12639.146,False
3/15/2023 10:00:00 PM,3/15/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,13229.641,False
3/15/2023 11:00:00 PM,3/15/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,14041.880,False
3/16/2023 12:00:00 AM,3/15/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14323.536,False
3/16/2023 1:00:00 AM,3/15/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14083.012,False
3/16/2023 2:00:00 AM,3/15/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13589.772,False
3/16/2023 3:00:00 AM,3/15/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13168.091,False
3/16/2023 4:00:00 AM,3/16/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,12923.549,False
3/16/2023 5:00:00 AM,3/16/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,13011.577,False
3/16/2023 6:00:00 AM,3/16/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,13135.240,False
3/16/2023 7:00:00 AM,3/16/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,13418.766,False
3/16/2023 8:00:00 AM,3/16/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,13911.924,False
3/16/2023 9:00:00 AM,3/16/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,14808.134,False
3/16/2023 10:00:00 AM,3/16/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,16020.183,False
3/16/2023 11:00:00 AM,3/16/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,16693.123,False
3/16/2023 12:00:00 PM,3/16/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,16084.123,False
3/16/2023 1:00:00 PM,3/16/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,14531.926,False
3/16/2023 2:00:00 PM,3/16/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,13362.103,False
3/16/2023 3:00:00 PM,3/16/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12634.001,False
3/16/2023 4:00:00 PM,3/16/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12187.329,False
3/16/2023 5:00:00 PM,3/16/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11782.845,False
3/16/2023 6:00:00 PM,3/16/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11500.980,False
3/16/2023 7:00:00 PM,3/16/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11346.424,False
3/16/2023 8:00:00 PM,3/16/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11421.885,False
3/16/2023 9:00:00 PM,3/16/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,11693.235,False
3/16/2023 10:00:00 PM,3/16/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,12159.650,False
3/16/2023 11:00:00 PM,3/16/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12741.546,False
3/17/2023 12:00:00 AM,3/16/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12931.080,False
3/17/2023 1:00:00 AM,3/16/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,12597.158,False
3/17/2023 2:00:00 AM,3/16/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,12050.584,False
3/17/2023 3:00:00 AM,3/16/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,11507.793,False
3/17/2023 4:00:00 AM,3/17/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11073.321,False
3/17/2023 5:00:00 AM,3/17/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10889.605,False
3/17/2023 6:00:00 AM,3/17/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,10807.835,False
3/17/2023 7:00:00 AM,3/17/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,10897.134,False
3/17/2023 8:00:00 AM,3/17/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,11207.458,False
3/17/2023 9:00:00 AM,3/17/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,11851.805,False
3/17/2023 10:00:00 AM,3/17/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,12884.070,False
3/17/2023 11:00:00 AM,3/17/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,13425.519,False
3/17/2023 12:00:00 PM,3/17/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,13218.592,False
3/17/2023 1:00:00 PM,3/17/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,12903.730,False
3/17/2023 2:00:00 PM,3/17/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12739.053,False
3/17/2023 3:00:00 PM,3/17/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12486.256,False
3/17/2023 4:00:00 PM,3/17/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12216.091,False
3/17/2023 5:00:00 PM,3/17/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11915.755,False
3/17/2023 6:00:00 PM,3/17/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11863.286,False
3/17/2023 7:00:00 PM,3/17/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11925.716,False
3/17/2023 8:00:00 PM,3/17/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11963.452,False
3/17/2023 9:00:00 PM,3/17/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12022.280,False
3/17/2023 10:00:00 PM,3/17/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,12120.351,False
3/17/2023 11:00:00 PM,3/17/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12278.993,False
3/18/2023 12:00:00 AM,3/17/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12231.281,False
3/18/2023 1:00:00 AM,3/17/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,11850.403,False
3/18/2023 2:00:00 AM,3/17/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,11414.776,False
3/18/2023 3:00:00 AM,3/17/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,10826.531,False
3/18/2023 4:00:00 AM,3/18/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,10541.168,False
3/18/2023 5:00:00 AM,3/18/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,10291.225,False
3/18/2023 6:00:00 AM,3/18/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,10133.373,False
3/18/2023 7:00:00 AM,3/18/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,10246.209,False
3/18/2023 8:00:00 AM,3/18/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,10444.585,False
3/18/2023 9:00:00 AM,3/18/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,10754.499,False
3/18/2023 10:00:00 AM,3/18/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,11263.457,False
3/18/2023 11:00:00 AM,3/18/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,11854.744,False
3/18/2023 12:00:00 PM,3/18/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,12453.229,False
3/18/2023 1:00:00 PM,3/18/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,12677.932,False
3/18/2023 2:00:00 PM,3/18/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,12566.827,False
3/18/2023 3:00:00 PM,3/18/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12253.226,False
3/18/2023 4:00:00 PM,3/18/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,11853.348,False
3/18/2023 5:00:00 PM,3/18/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,11357.360,False
3/18/2023 6:00:00 PM,3/18/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,10989.239,False
3/18/2023 7:00:00 PM,3/18/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,10807.040,False
3/18/2023 8:00:00 PM,3/18/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,10840.284,False
3/18/2023 9:00:00 PM,3/18/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,11065.896,False
3/18/2023 10:00:00 PM,3/18/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,11579.576,False
3/18/2023 11:00:00 PM,3/18/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,12251.096,False
3/19/2023 12:00:00 AM,3/18/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,12628.058,False
3/19/2023 1:00:00 AM,3/18/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,12600.919,False
3/19/2023 2:00:00 AM,3/18/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,12373.075,False
3/19/2023 3:00:00 AM,3/18/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,12037.100,False
3/19/2023 4:00:00 AM,3/19/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,11795.407,False
3/19/2023 5:00:00 AM,3/19/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,11723.984,False
3/19/2023 6:00:00 AM,3/19/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,11764.100,False
3/19/2023 7:00:00 AM,3/19/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,11921.612,False
3/19/2023 8:00:00 AM,3/19/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,12188.085,False
3/19/2023 9:00:00 AM,3/19/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,12694.108,False
3/19/2023 10:00:00 AM,3/19/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,13319.446,False
3/19/2023 11:00:00 AM,3/19/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,13941.770,False
3/19/2023 12:00:00 PM,3/19/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,14008.988,False
3/19/2023 1:00:00 PM,3/19/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,13554.418,False
3/19/2023 2:00:00 PM,3/19/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,13158.844,False
3/19/2023 3:00:00 PM,3/19/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,12888.768,False
3/19/2023 4:00:00 PM,3/19/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12584.413,False
3/19/2023 5:00:00 PM,3/19/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12210.657,False
3/19/2023 6:00:00 PM,3/19/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,11892.303,False
3/19/2023 7:00:00 PM,3/19/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11781.917,False
3/19/2023 8:00:00 PM,3/19/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11800.408,False
3/19/2023 9:00:00 PM,3/19/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12163.400,False
3/19/2023 10:00:00 PM,3/19/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,13002.925,False
3/19/2023 11:00:00 PM,3/19/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,13988.713,False
3/20/2023 12:00:00 AM,3/19/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,14522.683,False
3/20/2023 1:00:00 AM,3/19/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,14487.979,False
3/20/2023 2:00:00 AM,3/19/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,14156.702,False
3/20/2023 3:00:00 AM,3/19/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13809.982,False
3/20/2023 4:00:00 AM,3/20/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,13539.116,False
3/20/2023 5:00:00 AM,3/20/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,13387.593,False
3/20/2023 6:00:00 AM,3/20/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,13572.444,False
3/20/2023 7:00:00 AM,3/20/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,13840.016,False
3/20/2023 8:00:00 AM,3/20/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,14376.452,False
3/20/2023 9:00:00 AM,3/20/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,15346.771,False
3/20/2023 10:00:00 AM,3/20/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,16691.283,False
3/20/2023 11:00:00 AM,3/20/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,17300.571,False
3/20/2023 12:00:00 PM,3/20/2023 8:00:00 AM,SERC,SOUTH,DOM,DOM,16542.528,False
3/20/2023 1:00:00 PM,3/20/2023 9:00:00 AM,SERC,SOUTH,DOM,DOM,15160.748,False
3/20/2023 2:00:00 PM,3/20/2023 10:00:00 AM,SERC,SOUTH,DOM,DOM,14170.512,False
3/20/2023 3:00:00 PM,3/20/2023 11:00:00 AM,SERC,SOUTH,DOM,DOM,13298.201,False
3/20/2023 4:00:00 PM,3/20/2023 12:00:00 PM,SERC,SOUTH,DOM,DOM,12879.499,False
3/20/2023 5:00:00 PM,3/20/2023 1:00:00 PM,SERC,SOUTH,DOM,DOM,12522.347,False
3/20/2023 6:00:00 PM,3/20/2023 2:00:00 PM,SERC,SOUTH,DOM,DOM,12209.934,False
3/20/2023 7:00:00 PM,3/20/2023 3:00:00 PM,SERC,SOUTH,DOM,DOM,11894.093,False
3/20/2023 8:00:00 PM,3/20/2023 4:00:00 PM,SERC,SOUTH,DOM,DOM,11929.662,False
3/20/2023 9:00:00 PM,3/20/2023 5:00:00 PM,SERC,SOUTH,DOM,DOM,12217.050,False
3/20/2023 10:00:00 PM,3/20/2023 6:00:00 PM,SERC,SOUTH,DOM,DOM,12802.201,False
3/20/2023 11:00:00 PM,3/20/2023 7:00:00 PM,SERC,SOUTH,DOM,DOM,13516.596,False
3/21/2023 12:00:00 AM,3/20/2023 8:00:00 PM,SERC,SOUTH,DOM,DOM,13997.229,False
3/21/2023 1:00:00 AM,3/20/2023 9:00:00 PM,SERC,SOUTH,DOM,DOM,13942.742,False
3/21/2023 2:00:00 AM,3/20/2023 10:00:00 PM,SERC,SOUTH,DOM,DOM,13568.554,False
3/21/2023 3:00:00 AM,3/20/2023 11:00:00 PM,SERC,SOUTH,DOM,DOM,13229.810,False
3/21/2023 4:00:00 AM,3/21/2023 12:00:00 AM,SERC,SOUTH,DOM,DOM,13144.554,False
3/21/2023 5:00:00 AM,3/21/2023 1:00:00 AM,SERC,SOUTH,DOM,DOM,13163.466,False
3/21/2023 6:00:00 AM,3/21/2023 2:00:00 AM,SERC,SOUTH,DOM,DOM,13316.766,False
3/21/2023 7:00:00 AM,3/21/2023 3:00:00 AM,SERC,SOUTH,DOM,DOM,13673.751,False
3/21/2023 8:00:00 AM,3/21/2023 4:00:00 AM,SERC,SOUTH,DOM,DOM,14350.129,False
3/21/2023 9:00:00 AM,3/21/2023 5:00:00 AM,SERC,SOUTH,DOM,DOM,15344.251,False
3/21/2023 10:00:00 AM,3/21/2023 6:00:00 AM,SERC,SOUTH,DOM,DOM,16678.495,False
3/21/2023 11:00:00 AM,3/21/2023 7:00:00 AM,SERC,SOUTH,DOM,DOM,17276.809,False
